snap,ts_ns,side,rank,price,size
65,1784621790380450200,a,2,66209.09,0.14353253
65,1784621790380450200,a,3,66209.28,0.01510362
65,1784621790380450200,a,4,66209.61,0.00528637
65,1784621790380450200,a,5,66210,0.0078
65,1784621790380450200,a,6,66210.4,0.13563247
65,1784621790380450200,a,7,66210.7,0.09070899
65,1784621790380450200,a,8,66211.84,0.00660796
65,1784621790380450200,a,9,66211.97,0.0002505
65,1784621790380450200,a,10,66212,0.0078
65,1784621790380450200,a,11,66212.37,1.7e-05
66,1784621792977708600,b,0,66207.94,0.08467874
66,1784621792977708600,b,1,66206.76,0.00075519
66,1784621792977708600,b,2,66206.61,0.01510424
66,1784621792977708600,b,3,66206.28,0.00528637
66,1784621792977708600,b,4,66204.57,0.001633
66,1784621792977708600,b,5,66204.05,0.00660796
66,1784621792977708600,b,6,66204.02,0.04540639
66,1784621792977708600,b,7,66204,0.0078
66,1784621792977708600,b,8,66203.52,0.01138297
66,1784621792977708600,b,9,66202.56,0.02
66,1784621792977708600,b,10,66202.55,0.00755258
66,1784621792977708600,b,11,66202.46,0.00755259
66,1784621792977708600,a,0,66207.95,0.3996742
66,1784621792977708600,a,1,66208.75,0.00120853
66,1784621792977708600,a,2,66209.08,0.08568892
66,1784621792977708600,a,3,66209.09,0.14353253
66,1784621792977708600,a,4,66209.28,0.01510362
66,1784621792977708600,a,5,66209.61,0.00528637
66,1784621792977708600,a,6,66210,0.0078
66,1784621792977708600,a,7,66210.4,0.11771724
66,1784621792977708600,a,8,66210.71,0.09070899
66,1784621792977708600,a,9,66211.84,0.00660796
66,1784621792977708600,a,10,66211.92,9.439e-05
66,1784621792977708600,a,11,66211.97,0.0002505
67,1784621794957271900,b,0,66211.91,0.03300281
67,1784621794957271900,b,1,66209.65,0.00075518
67,1784621794957271900,b,2,66207.95,0.00528633
67,1784621794957271900,b,3,66207.94,0.00022535
67,1784621794957271900,b,4,66207.64,0.001627
67,1784621794957271900,b,5,66206.28,0.00528637
67,1784621794957271900,b,6,66206,0.0078
67,1784621794957271900,b,7,66205.71,0.22914762
67,1784621794957271900,b,8,66205.7,0.18192555
67,1784621794957271900,b,9,66204.08,0.02
67,1784621794957271900,b,10,66204.07,0.02
67,1784621794957271900,b,11,66204.06,0.09070899
67,1784621794957271900,a,0,66211.92,9.439e-05
67,1784621794957271900,a,1,66211.93,0.03191111
67,1784621794957271900,a,2,66211.97,0.0002505
67,1784621794957271900,a,3,66212.26,0.03770458
67,1784621794957271900,a,4,66212.37,1.7e-05
67,1784621794957271900,a,5,66212.92,0.01548037
67,1784621794957271900,a,6,66213.25,9.439e-05
67,1784621794957271900,a,7,66214,0.0078
67,1784621794957271900,a,8,66214.17,0.04540639
67,1784621794957271900,a,9,66214.29,0.0001164
67,1784621794957271900,a,10,66214.4,0.00153174
67,1784621794957271900,a,11,66214.57,0.01547998
68,1784621796156111700,b,0,66211.91,0.09126974
68,1784621796156111700,b,1,66210.69,0.00075515
68,1784621796156111700,b,2,66210.58,0.01510332
68,1784621796156111700,b,3,66210.25,0.00528605
68,1784621796156111700,b,4,66210,0.0078
68,1784621796156111700,b,5,66208.02,0.00660757
68,1784621796156111700,b,6,66208,0.0078
68,1784621796156111700,b,7,66207.94,0.00022535
68,1784621796156111700,b,8,66207.64,0.001627
68,1784621796156111700,b,9,66206.52,0.18192555
68,1784621796156111700,b,10,66206.51,0.02
68,1784621796156111700,b,11,66206.5,0.81289333
68,1784621796156111700,a,0,66211.92,0.19644699
68,1784621796156111700,a,1,66211.97,0.0002505
68,1784621796156111700,a,2,66212.37,1.7e-05
68,1784621796156111700,a,3,66213.25,0.01510272
68,1784621796156111700,a,4,66214,0.0078
68,1784621796156111700,a,5,66214.23,0.16928079
68,1784621796156111700,a,6,66214.24,0.15102493
68,1784621796156111700,a,7,66214.29,0.0001164
68,1784621796156111700,a,8,66214.4,0.00153174
68,1784621796156111700,a,9,66215.46,0.0227032
68,1784621796156111700,a,10,66215.51,0.09070899
68,1784621796156111700,a,11,66215.61,0.03770458
69,1784621797572904400,b,0,66218.05,0.00060837
69,1784621797572904400,b,1,66216.44,0.03290281
69,1784621797572904400,b,2,66216,0.0078
69,1784621797572904400,b,3,66215.44,0.00528573
69,1784621797572904400,b,4,66214,0.0078
69,1784621797572904400,b,5,66213.78,0.00528573
69,1784621797572904400,b,6,66212.4,0.03815404
69,1784621797572904400,b,7,66212.39,0.04540639
69,1784621797572904400,b,8,66211.91,0.09217009
69,1784621797572904400,b,9,66210.25,0.00528605
69,1784621797572904400,b,10,66210,0.0078
69,1784621797572904400,b,11,66209.57,0.001655
69,1784621797572904400,a,0,66211.92,0.17881781
69,1784621797572904400,a,1,66211.97,0.0002505
69,1784621797572904400,a,2,66212.37,1.7e-05
69,1784621797572904400,a,3,66213.25,0.01510272
69,1784621797572904400,a,4,66214.29,0.0001164
69,1784621797572904400,a,5,66214.4,0.00153174
69,1784621797572904400,a,6,66215.44,0.17380784
69,1784621797572904400,a,7,66215.45,0.09070899
69,1784621797572904400,a,8,66215.46,0.0227032
69,1784621797572904400,a,9,66215.61,0.03770458
69,1784621797572904400,a,10,66215.89,9.439e-05
69,1784621797572904400,a,11,66216,0.0078
70,1784621797787307000,b,0,66221.9,0.19907
70,1784621797787307000,b,1,66221.89,0.0459008
70,1784621797787307000,b,2,66221.88,0.0253
70,1784621797787307000,b,3,66221.79,0.04679452
70,1784621797787307000,b,4,66221.78,0.05207978
70,1784621797787307000,b,5,66220.12,0.00528526
70,1784621797787307000,b,6,66220,0.0078
70,1784621797787307000,b,7,66218,0.0078
70,1784621797787307000,b,8,66217.89,0.00660658
70,1784621797787307000,b,9,66216,0.0078
70,1784621797787307000,b,10,66214.05,0.12082026
70,1784621797787307000,b,11,66214,0.0078
70,1784621797787307000,a,0,66221.91,0.0227032
70,1784621797787307000,a,1,66222.23,0.00038328
70,1784621797787307000,a,2,66223.5,1.7e-05
70,1784621797787307000,a,3,66224,0.00153174
70,1784621797787307000,a,4,66224.3,0.03645475
70,1784621797787307000,a,5,66224.62,0.15100125
70,1784621797787307000,a,6,66225,2.266e-05
70,1784621797787307000,a,7,66226,0.0078
70,1784621797787307000,a,8,66226.77,5.82e-05
70,1784621797787307000,a,9,66227.2,0.00153174
70,1784621797787307000,a,10,66227.21,1.7e-05
70,1784621797787307000,a,11,66227.55,0.02717711
71,1784621798256008000,b,0,66223.49,0.28998007
71,1784621798256008000,b,1,66222.22,0.00368078
71,1784621798256008000,b,2,66222,0.0074
71,1784621798256008000,b,3,66221.91,0.00528524
71,1784621798256008000,b,4,66220.88,0.1208078
71,1784621798256008000,b,5,66220.12,0.00528526
71,1784621798256008000,b,6,66220,0.0078
71,1784621798256008000,b,7,66219.08,0.12081109
71,1784621798256008000,b,8,66218.17,0.04540639
71,1784621798256008000,b,9,66218.16,0.09070899
71,1784621798256008000,b,10,66218,0.0078
71,1784621798256008000,b,11,66217.97,0.00075503
71,1784621798256008000,a,0,66223.5,1.7e-05
71,1784621798256008000,a,1,66224.6,0.03704217
71,1784621798256008000,a,2,66226.77,5.82e-05
71,1784621798256008000,a,3,66227.2,0.00153174
71,1784621798256008000,a,4,66227.21,1.7e-05
71,1784621798256008000,a,5,66228,0.0074
71,1784621798256008000,a,6,66228.53,0.0079271
71,1784621798256008000,a,7,66229.44,0.12079222
71,1784621798256008000,a,8,66229.68,0.0001164
71,1784621798256008000,a,9,66230.4,0.00153174
71,1784621798256008000,a,10,66230.92,1.7e-05
71,1784621798256008000,a,11,66231.81,0.0227032
72,1784621798728878100,b,0,66227.52,0.18159281
72,1784621798728878100,b,1,66227.21,0.03290281
72,1784621798728878100,b,2,66227.2,0.00528482
72,1784621798728878100,b,3,66226,0.0074
72,1784621798728878100,b,4,66225.54,0.00528482
72,1784621798728878100,b,5,66223.82,0.04540639
72,1784621798728878100,b,6,66223.49,8.803e-05
72,1784621798728878100,b,7,66223.31,0.00660603
72,1784621798728878100,b,8,66222.61,0.02
72,1784621798728878100,b,9,66222.6,0.001605
72,1784621798728878100,b,10,66222.22,0.00368078
72,1784621798728878100,b,11,66222,0.0074
72,1784621798728878100,a,0,66227.2,0.02303033
72,1784621798728878100,a,1,66227.21,1.7e-05
72,1784621798728878100,a,2,66227.47,0.1207958
72,1784621798728878100,a,3,66227.53,0.01519744
72,1784621798728878100,a,4,66228.53,0.0079271
72,1784621798728878100,a,5,66228.85,0.00754958
72,1784621798728878100,a,6,66229.86,0.0376976
72,1784621798728878100,a,7,66230,0.0074
72,1784621798728878100,a,8,66230.4,0.00153174
72,1784621798728878100,a,9,66230.85,0.03973131
72,1784621798728878100,a,10,66230.92,1.7e-05
72,1784621798728878100,a,11,66231.1,0.1046509
73,1784621799256362400,b,0,66232,0.0074
73,1784621799256362400,b,1,66230.92,0.00528443
73,1784621799256362400,b,2,66230,0.0074
73,1784621799256362400,b,3,66229.86,0.13098271
73,1784621799256362400,b,4,66229.85,0.00099716
73,1784621799256362400,b,5,66229.26,0.00528443
73,1784621799256362400,b,6,66228.19,0.00528462
73,1784621799256362400,b,7,66228,0.0074
73,1784621799256362400,b,8,66227.03,0.00660554
73,1784621799256362400,b,9,66226,0.0074
73,1784621799256362400,b,10,66224.02,0.18992299
73,1784621799256362400,b,11,66224.01,0.18192555
73,1784621799256362400,a,0,66230.92,1.7e-05
73,1784621799256362400,a,1,66231.81,0.0227032
73,1784621799256362400,a,2,66233.6,0.00153174
73,1784621799256362400,a,3,66233.73,0.11961644
73,1784621799256362400,a,4,66233.74,0.09070899
73,1784621799256362400,a,5,66233.83,0.00076656
73,1784621799256362400,a,6,66233.91,0.15098007
73,1784621799256362400,a,7,66234,0.0074
73,1784621799256362400,a,8,66234.15,0.00366035
73,1784621799256362400,a,9,66234.63,1.7e-05
73,1784621799256362400,a,10,66234.83,0.00671738
73,1784621799256362400,a,11,66235.88,0.09070899
74,1784621799675171500,b,0,66230.92,0.06820693
74,1784621799675171500,b,1,66230,0.0074
74,1784621799675171500,b,2,66229.85,0.00099716
74,1784621799675171500,b,3,66229.26,0.00528443
74,1784621799675171500,b,4,66228,0.0074
74,1784621799675171500,b,5,66227.03,0.00660554
74,1784621799675171500,b,6,66226.29,0.001601
74,1784621799675171500,b,7,66226,0.0074
74,1784621799675171500,b,8,66224.76,0.00075491
74,1784621799675171500,b,9,66223.89,0.20187314
74,1784621799675171500,b,10,66223.88,0.18192555
74,1784621799675171500,b,11,66223.87,0.02
74,1784621799675171500,a,0,66230.93,0.22676787
74,1784621799675171500,a,1,66232,0.04161344
74,1784621799675171500,a,2,66232.01,0.05730894
74,1784621799675171500,a,3,66233.69,0.12403424
74,1784621799675171500,a,4,66233.7,0.09070899
74,1784621799675171500,a,5,66233.83,0.00076656
74,1784621799675171500,a,6,66233.89,0.03769269
74,1784621799675171500,a,7,66234,0.0074
74,1784621799675171500,a,8,66234.15,0.00366035
74,1784621799675171500,a,9,66234.63,1.7e-05
74,1784621799675171500,a,10,66234.83,0.00671738
74,1784621799675171500,a,11,66235.1,0.001601
75,1784621800375081700,b,0,66231.98,0.09351248
75,1784621800375081700,b,1,66230.92,0.00021973
75,1784621800375081700,b,2,66230.32,0.00528445
75,1784621800375081700,b,3,66230,0.0074
75,1784621800375081700,b,4,66229.85,0.00099716
75,1784621800375081700,b,5,66228.09,0.00660556
75,1784621800375081700,b,6,66228,0.0074
75,1784621800375081700,b,7,66226.92,0.05415327
75,1784621800375081700,b,8,66226.91,0.09070899
75,1784621800375081700,b,9,66226.29,0.001601
75,1784621800375081700,b,10,66226,0.0074
75,1784621800375081700,b,11,66225.18,0.00075492
75,1784621800375081700,a,0,66231.99,0.2378106
75,1784621800375081700,a,1,66232,0.19528689
75,1784621800375081700,a,2,66233.73,0.12078437
75,1784621800375081700,a,3,66233.83,0.00076656
75,1784621800375081700,a,4,66233.89,0.03769269
75,1784621800375081700,a,5,66234,0.0074
75,1784621800375081700,a,6,66234.15,0.00366035
75,1784621800375081700,a,7,66234.63,1.7e-05
75,1784621800375081700,a,8,66235.1,0.001601
75,1784621800375081700,a,9,66235.67,0.09070899
75,1784621800375081700,a,10,66235.93,0.00038328
75,1784621800375081700,a,11,66236,0.0074
76,1784621801255295300,b,0,66231.98,0.0935121
76,1784621801255295300,b,1,66230.92,0.00021973
76,1784621801255295300,b,2,66230.32,0.00528445
76,1784621801255295300,b,3,66230,0.0074
76,1784621801255295300,b,4,66229.85,0.00099716
76,1784621801255295300,b,5,66228.09,0.00660556
76,1784621801255295300,b,6,66228,0.0074
76,1784621801255295300,b,7,66226.92,0.05415327
76,1784621801255295300,b,8,66226.91,0.09070899
76,1784621801255295300,b,9,66226.29,0.001601
76,1784621801255295300,b,10,66226,0.0074
76,1784621801255295300,b,11,66224.96,0.18993314
76,1784621801255295300,a,0,66231.99,0.27770147
76,1784621801255295300,a,1,66232,0.19528689
76,1784621801255295300,a,2,66232.06,0.03660334
76,1784621801255295300,a,3,66233.73,0.12078437
76,1784621801255295300,a,4,66233.83,0.00076656
76,1784621801255295300,a,5,66233.89,0.03769269
76,1784621801255295300,a,6,66234.15,0.00366035
76,1784621801255295300,a,7,66234.63,1.7e-05
76,1784621801255295300,a,8,66235.1,0.001601
76,1784621801255295300,a,9,66235.67,0.09070899
76,1784621801255295300,a,10,66235.93,0.00038328
76,1784621801255295300,a,11,66236,0.0074
77,1784621801905606200,b,0,66231.99,0.06328712
77,1784621801905606200,b,1,66231.98,0.03292807
77,1784621801905606200,b,2,66230.92,0.00021973
77,1784621801905606200,b,3,66230.34,0.00528438
77,1784621801905606200,b,4,66230,0.0074
77,1784621801905606200,b,5,66229.85,0.00099716
77,1784621801905606200,b,6,66229.41,0.00075492
77,1784621801905606200,b,7,66228.11,0.00819948
77,1784621801905606200,b,8,66228,0.0074
77,1784621801905606200,b,9,66226.04,0.21435094
77,1784621801905606200,b,10,66226,0.0074
77,1784621801905606200,b,11,66223.84,0.18192555
77,1784621801905606200,a,0,66232,0.08380508
77,1784621801905606200,a,1,66233.87,0.17804736
77,1784621801905606200,a,2,66233.88,0.09070899
77,1784621801905606200,a,3,66233.89,0.03769269
77,1784621801905606200,a,4,66234,0.0074
77,1784621801905606200,a,5,66234.15,0.00366035
77,1784621801905606200,a,6,66234.63,1.7e-05
77,1784621801905606200,a,7,66235.93,0.00038328
77,1784621801905606200,a,8,66236,0.0074
77,1784621801905606200,a,9,66236.37,0.15097447
77,1784621801905606200,a,10,66236.74,0.17333347
77,1784621801905606200,a,11,66236.75,0.09070899
78,1784621802917952100,b,0,66231.99,0.03798692
78,1784621802917952100,b,1,66231.98,0.03292807
78,1784621802917952100,b,2,66230.92,0.00021973
78,1784621802917952100,b,3,66230.34,0.00528438
78,1784621802917952100,b,4,66230,0.0074
78,1784621802917952100,b,5,66229.85,0.00099716
78,1784621802917952100,b,6,66228.37,0.00075492
78,1784621802917952100,b,7,66228.11,0.00819948
78,1784621802917952100,b,8,66228,0.0074
78,1784621802917952100,b,9,66226.46,0.13989465
78,1784621802917952100,b,10,66226.45,0.09070899
78,1784621802917952100,b,11,66226,0.0074
78,1784621802917952100,a,0,66232,0.27666864
78,1784621802917952100,a,1,66232.76,0.00875382
78,1784621802917952100,a,2,66234,0.0074
78,1784621802917952100,a,3,66234.15,0.00366035
78,1784621802917952100,a,4,66234.63,1.7e-05
78,1784621802917952100,a,5,66235.93,0.00038328
78,1784621802917952100,a,6,66236,0.0074
78,1784621802917952100,a,7,66236.36,0.09070899
78,1784621802917952100,a,8,66236.37,0.15097447
78,1784621802917952100,a,9,66236.8,0.00153174
78,1784621802917952100,a,10,66236.92,0.001594
78,1784621802917952100,a,11,66236.97,0.01464359
79,1784621804365612600,b,0,66229.97,0.26765169
79,1784621804365612600,b,1,66229.89,0.02864317
79,1784621804365612600,b,2,66229.88,0.03270281
79,1784621804365612600,b,3,66229.85,0.00099716
79,1784621804365612600,b,4,66228.2,0.00528454
79,1784621804365612600,b,5,66228.11,0.001594
79,1784621804365612600,b,6,66228,0.0074
79,1784621804365612600,b,7,66226.68,0.02105644
79,1784621804365612600,b,8,66226.48,0.13989465
79,1784621804365612600,b,9,66226.45,0.09070899
79,1784621804365612600,b,10,66226,0.0074
79,1784621804365612600,b,11,66225.97,0.00660567
79,1784621804365612600,a,0,66229.98,0.0839987
79,1784621804365612600,a,1,66230,0.93944914
79,1784621804365612600,a,2,66232,0.12078753
79,1784621804365612600,a,3,66232.76,0.00871944
79,1784621804365612600,a,4,66234.15,0.00366035
79,1784621804365612600,a,5,66234.63,1.7e-05
79,1784621804365612600,a,6,66234.95,0.0067175
79,1784621804365612600,a,7,66235.93,0.00038328
79,1784621804365612600,a,8,66236,0.0074
79,1784621804365612600,a,9,66236.6,0.00792613
79,1784621804365612600,a,10,66236.8,0.00153174
79,1784621804365612600,a,11,66236.92,0.001594
80,1784621805385083500,b,0,66229.99,0.14058194
80,1784621805385083500,b,1,66229.98,0.03280258
80,1784621805385083500,b,2,66229.97,0.03270281
80,1784621805385083500,b,3,66229.85,0.00099716
80,1784621805385083500,b,4,66228.2,0.00528454
80,1784621805385083500,b,5,66228.11,0.001594
80,1784621805385083500,b,6,66228,0.0074
80,1784621805385083500,b,7,66226.68,0.02105644
80,1784621805385083500,b,8,66226,0.0074
80,1784621805385083500,b,9,66225.97,0.00660567
80,1784621805385083500,b,10,66223.88,0.08132358
80,1784621805385083500,b,11,66223.87,0.09070899
80,1784621805385083500,a,0,66230,0.68921754
80,1784621805385083500,a,1,66230.02,0.0151011
80,1784621805385083500,a,2,66231.05,0.0151011
80,1784621805385083500,a,3,66231.9,0.07211026
80,1784621805385083500,a,4,66231.91,0.1207877
80,1784621805385083500,a,5,66234.15,0.00366035
80,1784621805385083500,a,6,66234.63,1.7e-05
80,1784621805385083500,a,7,66234.96,0.0067175
80,1784621805385083500,a,8,66234.97,0.00792633
80,1784621805385083500,a,9,66235.3,9.436e-05
80,1784621805385083500,a,10,66235.93,0.00038328
80,1784621805385083500,a,11,66235.99,0.05058624
81,1784621807458549000,b,0,66229.99,0.06818699
81,1784621807458549000,b,1,66229.98,0.03280258
81,1784621807458549000,b,2,66229.97,0.03270281
81,1784621807458549000,b,3,66229.85,0.00099716
81,1784621807458549000,b,4,66228.2,0.00528454
81,1784621807458549000,b,5,66228,0.0074
81,1784621807458549000,b,6,66226.68,0.02105644
81,1784621807458549000,b,7,66226.65,0.001602
81,1784621807458549000,b,8,66226,0.0074
81,1784621807458549000,b,9,66225.97,0.00660567
81,1784621807458549000,b,10,66225.02,0.03158812
81,1784621807458549000,b,11,66224,0.0074
81,1784621807458549000,a,0,66230,0.16613707
81,1784621807458549000,a,1,66230.54,0.0227032
81,1784621807458549000,a,2,66230.55,0.14422199
81,1784621807458549000,a,3,66230.56,0.12079017
81,1784621807458549000,a,4,66231.91,0.1207877
81,1784621807458549000,a,5,66234,0.0074
81,1784621807458549000,a,6,66234.15,0.00366035
81,1784621807458549000,a,7,66234.63,1.7e-05
81,1784621807458549000,a,8,66234.97,0.01464383
81,1784621807458549000,a,9,66235.27,0.10846637
81,1784621807458549000,a,10,66235.28,0.09070899
81,1784621807458549000,a,11,66235.3,9.436e-05
82,1784621809865896600,b,0,66229.99,0.06818678
82,1784621809865896600,b,1,66229.98,0.03280258
82,1784621809865896600,b,2,66229.97,0.03270281
82,1784621809865896600,b,3,66229.85,0.00099716
82,1784621809865896600,b,4,66228.66,0.0150992
82,1784621809865896600,b,5,66228.2,0.00528454
82,1784621809865896600,b,6,66228,0.0074
82,1784621809865896600,b,7,66227.54,0.01839859
82,1784621809865896600,b,8,66227.2,0.00153174
82,1784621809865896600,b,9,66226.68,0.02105644
82,1784621809865896600,b,10,66226.65,0.001602
82,1784621809865896600,b,11,66226,0.0074
82,1784621809865896600,a,0,66230,0.16642091
82,1784621809865896600,a,1,66230.54,0.0227032
82,1784621809865896600,a,2,66230.55,0.14422199
82,1784621809865896600,a,3,66230.56,0.12079017
82,1784621809865896600,a,4,66231.33,0.0150986
82,1784621809865896600,a,5,66231.91,0.1207877
82,1784621809865896600,a,6,66233.76,0.11422253
82,1784621809865896600,a,7,66233.79,0.03769269
82,1784621809865896600,a,8,66234,0.0074
82,1784621809865896600,a,9,66234.15,0.00366035
82,1784621809865896600,a,10,66234.63,1.7e-05
82,1784621809865896600,a,11,66234.97,0.01464383
83,1784621815264136500,b,0,66229.99,0.06774739
83,1784621815264136500,b,1,66229.98,0.03355563
83,1784621815264136500,b,2,66229.97,0.03270281
